,car_id,marke,modell,preis,kilometer
3744,ae95578f-c18a-4afe-a79b-d558aeb90f21,Volkswagen,Golf,12.980 €,76.236 km
3745,cf503f3b-d05e-4500-9624-eea55a8d228c,Volkswagen,Golf,12.950 €,84.500 km
3746,00d49c59-7030-4593-9a99-68983f12af95,BMW,320,14.749 €,94.505 km
3747,9b22b3c4-ace5-4e99-9fc9-47d52dabb37f,Volkswagen,Golf,16.490 €,103.000 km
3748,52c38cef-223a-4dcb-8379-9f27a3113234,Mercedes-Benz,GLK 220,19.800 €,111.500 km
3749,51862d68-a0fe-4ba3-80cc-3eddaf851813,Volkswagen,Golf,16.490 €,103.000 km
3750,a279a45f-7130-4fd6-80bd-86141b587c1b,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3751,c63b5ef6-be52-4bd2-80fd-31f7861c80a4,Volkswagen,Passat Variant,15.000 €,100.000 km
3752,f5c4a5d2-b905-4bab-bac2-afa8e82541d8,,,,
3753,7355b1bd-9475-45d7-b20d-4ec98706efd5,Volkswagen,T5 Transporter,21.900 €,80.500 km
3754,976719a2-c0ea-4b32-a473-addb109bbdf6,Volkswagen,Beetle,15.985 €,94.500 km
3755,0f609f58-4235-4e99-9434-fa6be44f9ca6,Volkswagen,Golf,16.430 €,88.000 km
3756,81f01707-661e-4c4e-9598-f90852b6f2c8,Volkswagen,Golf,10.990 €,81.576 km
3757,c678599f-0278-4a08-9592-c6c7ce8c7481,Volkswagen,Touareg,23.999 €,93.700 km
3758,1dfe0244-2049-4b3b-815d-ec0e137b140e,Volkswagen,Beetle,15.985 €,94.500 km
3759,5b44593a-66e3-4d3a-a688-bad77c6a9943,Volkswagen,Caddy,15.890 €,111.418 km
3760,f9ef75b5-7185-4f43-853b-8fa6351eff58,Mercedes-Benz,E 350,23.332 €,96.850 km
3761,892aa71c-733a-4070-aa4a-4b68ed67f2f4,,,,
3762,c22212df-6f01-4566-8678-19ca6742f2a6,Seat,Ateca,36.950 €,10 km
3763,e56c03ec-5ccb-4a43-9178-18afedcc19a5,Audi,A4,17.990 €,96.500 km
3764,eea9d0f2-8467-4145-95b1-076c811aac1b,Volkswagen,Golf,17.980 €,92.420 km
3765,628e990b-36f1-4cdd-91b7-1f1e4e2f87e6,,,,
3766,b5a5fb17-34e8-47ad-8de5-b4fa2db32a5f,Volkswagen,Golf,12.950 €,84.500 km
3767,519b2224-f3df-4bc8-ad52-fa450da1438d,Volkswagen,Golf,10.990 €,81.576 km
3768,5f1eb548-339a-4b99-97c0-8bb501943b5c,BMW,530,21.990 €,91.812 km
3769,43454c51-11bb-44c5-8fc7-8d15596d2931,Volkswagen,Golf,16.490 €,103.000 km
3770,a16c1b6d-d69a-4285-81ab-2bcacbf5d2f8,Volkswagen,Sharan,17.000 €,114.000 km
3771,a19ecdb6-7146-4419-a4d7-6150e9f45a35,Volkswagen,T5 Transporter,21.900 €,80.500 km
3772,e475cc04-da1f-4ea9-b4d8-e6a1d4a98835,Audi,A3,16.490 €,85.051 km
3773,e1a65aab-02f0-411b-8830-3b7c57e1049a,Volkswagen,CC,15.500 €,91.000 km
3774,57321a97-1fee-47d4-9481-be182c6ff7cb,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3775,27e1ec73-0e87-4a06-af67-24adc4fbdc43,Volkswagen,Caddy,15.890 €,111.418 km
3776,ab8ab1bd-5b48-4019-93cd-7f29746d21db,Volkswagen,Passat Variant,33.590 €,23.500 km
3777,e9cd898c-1493-4924-a715-3e8c2291f05c,Volkswagen,Sharan,17.000 €,114.000 km
3778,9f06d5c2-d454-424f-90fe-7cb34657bf56,Volkswagen,Passat Variant,15.000 €,100.000 km
3779,73402386-c4d7-4b3f-956e-7207da8bc5eb,Volkswagen,Golf,16.490 €,103.000 km
3780,9abe7c42-abbc-4755-ae85-9935bf7c9beb,Audi,A4,17.990 €,96.500 km
3781,edf5149b-e247-487c-b909-59c1c0f65a75,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3782,b80587a7-e05c-4a44-b50d-2a599cf09c30,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3783,c6c466c4-407f-47c3-8c22-1a5cacca494e,Volkswagen,Golf,14.900 €,93.500 km
3784,db02a2d0-bdf5-46d4-9f6e-68fa093b1c27,Volkswagen,Caddy,15.890 €,111.418 km
3785,065de1fc-a6b8-41ce-a308-a2fe546262f2,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3786,35118cf1-dcbf-453e-aa66-c639b46ad9b7,Volkswagen,T5 Transporter,21.900 €,80.500 km
3787,c9d4da68-f23b-4e12-841c-f4438e401752,Volkswagen,Passat Variant,15.000 €,100.000 km
3788,b36fb9a0-af5a-4cee-b61c-892869f25944,Volkswagen,Golf,16.430 €,88.000 km
3789,192da32a-e6cf-4b54-930c-7514b903d00a,BMW,320,14.749 €,94.505 km
3790,47449fda-a740-4508-bb21-9584f499e692,BMW,320,14.749 €,94.505 km
3791,7d48e4a3-b660-4525-b467-c088babae1b2,Audi,A4,17.990 €,96.500 km
3792,d94f7379-c6e9-46e4-a16e-cc7d9b74ca44,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3793,35da8422-5c7f-4e46-a544-43cbb25690f0,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3794,39801bff-caa5-4c75-9789-1f710020541e,BMW,530,21.990 €,91.812 km
3795,93947973-f4d7-4b5b-b160-72c2d261b340,Volkswagen,Golf,12.950 €,84.500 km
3796,a51d7b9a-56f2-4e03-8949-747b148c9729,Audi,A4,17.990 €,96.500 km
3797,d74408a7-1914-49ea-b3e7-a97a63df27ce,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3798,03277723-e4e1-4f14-a6cb-484c999cc2f4,Mercedes-Benz,E 350,23.332 €,96.850 km
3799,b2dd98fd-37c6-41a7-b83c-838d61d74e4b,Volkswagen,Golf,12.950 €,84.500 km
3800,feeed2d3-d01a-4022-b8ba-e0d75409352f,Audi,A3,21.980 €,118.622 km
3801,af724973-8184-4fe0-aff8-6a413019b17e,BMW,530,21.990 €,91.812 km
3802,7433fce8-9043-4c90-b918-034196f45f5d,BMW,320,14.749 €,94.505 km
3803,9d8dc294-817f-41b7-bb74-a335c26cfae2,Audi,A3,16.490 €,85.051 km
3804,9da2c61d-0da4-4b2e-9b22-a42f61d42e57,Volkswagen,T5 Transporter,21.900 €,80.500 km
3805,15e933d7-92d2-403c-b693-a465c175b69f,Volkswagen,Beetle,15.985 €,94.500 km
3806,c464868b-2dcf-41dc-94b7-af9085d26b00,Volkswagen,T5 Transporter,21.900 €,80.500 km
3807,ad456df3-2b1e-4178-bb43-161dfdf21af3,Audi,A4,24.998 €,80.489 km
3808,e060fbfb-cc95-44ec-9e87-445173d38e43,Volkswagen,Golf,18.990 €,76.110 km
3809,384d8ea1-61b6-433d-8091-76d4f163a0f6,Mercedes-Benz,E 350,23.332 €,96.850 km
3810,9db7e066-602d-42e0-a5cc-b5c2d49a6b6f,Volkswagen,Golf,16.490 €,103.000 km
3811,199c0653-a807-418e-a68b-7ae225435486,Mercedes-Benz,GLE 63 AMG,152.979 €,9.900 km
3812,83e080f4-5a45-4cd3-a8d2-56b4f6a287d8,Volkswagen,Golf,26.990 €,99.980 km
3813,d1ea32a7-ec63-41ac-b430-cafd4175b689,,,,
3814,7ee0e39f-692c-4476-b403-7b7de5a0a4ec,Volkswagen,Golf,16.490 €,103.000 km
3815,843d18bb-9403-4e6f-9d5f-c05acb315c83,Volkswagen,CC,15.500 €,91.000 km
3816,11e77aa4-992b-406c-a4bf-5debbf45d159,Volkswagen,Golf,16.490 €,103.000 km
3817,d2d7337f-95fd-4d9a-aa65-0dcbdc435bd4,Volkswagen,Golf,17.350 €,98.936 km
3818,3df27e4e-4677-46d7-9848-ffb5f17aba84,Volkswagen,Golf,26.990 €,99.980 km
3819,e0a7f481-88c2-4c5b-8a59-1322d29fc7fa,Volkswagen,Beetle,15.985 €,94.500 km
3820,7de8a1b6-b817-4a53-b826-b4ece8e650f8,Volkswagen,Golf,16.490 €,103.000 km
3821,ff726b9c-a2a0-4abd-a7e7-d682e7e93ef6,Volkswagen,Golf,14.900 €,93.500 km
3822,18edd815-a08d-4d82-8dd5-9cc8c5a9ee3c,Mercedes-Benz,C 180,15.900 €,47.000 km
3823,b6c5cc20-6b8a-423a-8f9a-52548a51cf60,Volkswagen,Passat Variant,15.000 €,100.000 km
3824,523eb2e2-d5b0-4871-bd2a-53b540d2061b,Audi,A3,16.490 €,85.051 km
3825,b5b2d932-c253-45b4-a007-4c8f87ae05b4,BMW,320,14.749 €,94.505 km
3826,420d1c3f-76eb-4184-8ae4-65f950f0b477,Volkswagen,CC,15.500 €,91.000 km
3827,18ab533d-bc54-49fa-82ea-4268d4899c54,Audi,A4,17.990 €,96.500 km
3828,638fc892-2490-408a-a4f6-b6d082166375,Volkswagen,Golf,14.900 €,93.500 km
3829,6d09d930-cbdb-4833-8d58-931c2ee7d63b,Volkswagen,Beetle,15.985 €,94.500 km
3830,8f676c81-714c-4bf0-8496-ec3d590a4984,BMW,530,21.990 €,91.812 km
3831,d45fda4d-c647-4f24-b04e-59e3fd31eb15,Volkswagen,Caddy,15.890 €,111.418 km
3832,aa75a107-bd5c-47c4-9fd7-f1204ff093fb,Volkswagen,Golf,17.350 €,98.936 km
3833,12fe10f1-94e4-4870-a32d-dc668e88b2b6,,,,
3834,28079320-9d74-44a8-b2de-14a6a18ab5d7,Volkswagen,Golf,12.950 €,84.500 km
3835,f8a3df34-24fb-4221-930d-2050a483c20d,Volkswagen,Golf,26.990 €,99.980 km
3836,fb9a600c-3edd-4d7c-be47-391e995c2f71,Ford,Puma,31.280 €,
3837,7170c775-6b9f-4c6d-96dc-03ee9535e181,Volkswagen,Golf,14.900 €,93.500 km
3838,3eccd95b-1d9a-4376-9813-988e218fa664,Volkswagen,Golf,16.430 €,88.000 km
3839,a5bfa13d-d660-4360-82e2-202ff21f526d,Volkswagen,Passat Variant,15.000 €,100.000 km
3840,76b12e08-611e-4586-b6d6-f8f67290570f,Volkswagen,Golf,18.850 €,115.455 km
3841,05f21e4d-7c7b-4278-ba0b-e3b11971adeb,Volkswagen,Golf,10.990 €,81.576 km
3842,ce616b17-c79f-4d18-92d7-92a3f414fe6d,Mercedes-Benz,E 350,23.332 €,96.850 km
3843,819f2d01-feb3-4fcd-b100-89a2beacb063,Volkswagen,Beetle,15.985 €,94.500 km
3844,8651558b-c041-438c-9092-8d82481bee42,Mercedes-Benz,E 350,23.332 €,96.850 km
3845,a9de09e8-5286-416a-8bdd-8a06bd9034b5,Volkswagen,Golf,17.350 €,98.936 km
3846,cfe5d01d-8bb8-446b-bf18-486a15f3150c,Mercedes-Benz,GLE 350,62.980 €,59.692 km
3847,a71d4cbd-ba60-4d9d-ab8f-b6681b29c4d6,BMW,320,14.749 €,94.505 km
3848,7bc22699-dd39-43a6-8e49-b107ea43c35a,BMW,320,14.749 €,94.505 km
3849,0f8f3858-3b00-4a59-8215-df59cc6169ed,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3850,cf0bda49-2886-4a80-b9e3-717e3a06aae7,,,,
3851,b1e7490f-b776-4508-ad8c-cf56b2e488c0,Audi,A3,16.490 €,85.051 km
3852,670b9eda-cdd8-4bb2-8ec8-cdae36118ca0,Volkswagen,Passat Variant,15.000 €,100.000 km
3853,d629754d-bbe5-4865-a3a0-41c1c99d054c,Volkswagen,Golf,12.950 €,84.500 km
3854,cd7396a6-cf7f-404c-92cd-a790fbe74a69,Volkswagen,CC,15.500 €,91.000 km
3855,28d2bc60-5466-4b8d-b517-3a513b32e3d8,Volkswagen,Golf,12.950 €,84.500 km
3856,7bed99c2-991a-40dd-87b2-81b7ff644ff4,Mercedes-Benz,E 350,23.332 €,96.850 km
3857,46c29926-e067-41f0-adaa-685049414975,Volkswagen,CC,15.500 €,91.000 km
3858,e49cfd06-b386-488c-b6c5-92382559d3e5,BMW,530,21.990 €,91.812 km
3859,2a2c4e2b-a7f5-4cbf-9d3b-ff68c589574b,Mercedes-Benz,CLA 250,23.899 €,101.523 km
3860,9ae4e0d2-b48d-4803-b663-67f876746642,,,,
3861,384a98d6-3f92-4ff4-9da2-476ba3b0ad04,Volkswagen,CC,15.500 €,91.000 km
3862,16e4228b-17ca-4cd3-a74b-0e391d91cb8f,Volkswagen,Sharan,17.000 €,114.000 km
3863,242b1fe7-954d-489a-bf4d-150e056254cd,Volkswagen,Tiguan,46.490 €,10.538 km
3864,b524e6b0-7d9b-4e07-abcc-7d2e674baca4,Volkswagen,Golf,10.990 €,81.576 km
3865,289d8405-f0de-404e-9809-88eea48e2a51,Volkswagen,Golf,18.899 €,90.000 km
3866,fe7a3920-24db-4029-8267-0ad35f0385ce,Iveco,Andere,21.490 €,91.109 km
3867,29871554-416b-4d4f-a89b-529008994751,Audi,A4,17.990 €,96.500 km
3868,472927db-550e-4d5a-8386-628278d3bfdc,Volkswagen,Sharan,17.000 €,114.000 km
3869,b2498720-dcf7-4d9b-9d0d-8c8972e09896,BMW,530,21.990 €,91.812 km
3870,7cc3a1dc-f056-448e-8977-3615deca8b6e,Toyota,Auris,9.440 €,90.260 km
3871,9e4071a2-810a-4840-aa44-2b2bf1d5effa,Volkswagen,CC,15.500 €,91.000 km
3872,43fb3026-4f87-491a-99d9-7aca2177b245,Volkswagen,Caddy,15.890 €,111.418 km
3873,301a7c68-63b2-4e48-8c3b-c403634348a3,Volkswagen,Golf,12.950 €,84.500 km
3874,5282f2de-99b4-45f1-9810-a12f9e88d946,Jeep,Wrangler,63.999 €,10 km
3875,0a4df4ef-66b1-4e18-9dbd-46c5a56194ca,Mercedes-Benz,E 350,23.332 €,96.850 km
3876,9fdeccf0-248b-4632-b296-4d6c64aa2568,Seat,Ibiza,17.550 €,10.500 km
3877,098fe63a-d464-44fc-a7f3-6eb1f99cb27d,Audi,A4,17.990 €,96.500 km
3878,b8bfbaa7-4f95-4807-baee-a1d27cc2f146,Volkswagen,Sharan,17.000 €,114.000 km
3879,b661bde6-05dd-4317-9f1c-3d61e4f3d4aa,Volkswagen,Golf,16.430 €,88.000 km
3880,df9b5cc3-a6cf-495a-9022-10ba22008fe8,Audi,A4,17.990 €,96.500 km
3881,030b51fb-90ba-41b7-9943-51a9130882c2,Audi,A4,17.990 €,96.500 km
3882,a637824e-4bca-4ddd-ae07-8e6d9d875457,Volkswagen,Golf,16.490 €,103.000 km
3883,2fd1461e-129e-4eca-94e8-5b7c7c2ca273,Volkswagen,T5 Transporter,21.900 €,80.500 km
3884,6165a5df-a1d6-4deb-8757-8a15b0849e88,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3885,f02ed616-b3b5-4d3d-91b5-ea62409e1fea,Volkswagen,Golf,12.950 €,84.500 km
3886,4eb2e8be-2869-425e-b81c-2a4aecbb3e6f,BMW,320,14.749 €,94.505 km
3887,419be7f9-afe4-49cb-84ac-a5d1ec4e03fc,BMW,530,21.990 €,91.812 km
3888,e1484573-fa87-4f44-9e80-4b1f1796d550,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3889,f3fc9469-8c85-4c5b-9a10-eff5f9ee183b,BMW,320,14.749 €,94.505 km
3890,552b0c53-88c4-4446-b481-2e484085a775,Audi,A3,16.490 €,85.051 km
3891,7315ed78-c088-4e1a-895d-aa74994de027,Volkswagen,T5 Transporter,21.900 €,80.500 km
3892,d6b81472-1f3f-4fca-b4a8-4de381ac37c4,Volkswagen,Golf,12.950 €,84.500 km
3893,fe9c1418-6174-4315-8592-f22a711ea718,Volkswagen,Golf,10.990 €,81.576 km
3894,ff8920c6-29a1-4345-bab2-0e7ecdab8a47,Volkswagen,Golf,11.499 €,108.950 km
3895,da915b58-89a6-4ab3-b38a-9e2280f6f8e3,Volkswagen,Golf,16.430 €,88.000 km
3896,cb7bad23-6ea2-4c4b-9340-910230159d48,BMW,320,17.899 €,79.486 km
3897,8114861f-5f2a-41ca-a43d-e8d3a292bdcf,Mercedes-Benz,E 350,23.332 €,96.850 km
3898,e2348599-ef4d-4dd5-9a7b-da09ba288902,BMW,320,14.749 €,94.505 km
3899,2accfa99-5961-48bd-bce4-5fbed6b011ce,Volkswagen,Golf,16.430 €,88.000 km
3900,5faa92db-3174-425d-bf16-8f571174ebce,Audi,A4,17.990 €,96.500 km
3901,496c13f7-c13f-4280-9618-65fb8ac791c7,,,,
3902,ab4b3755-3d65-41bc-9a20-0582fb652956,Volkswagen,Passat Variant,15.000 €,100.000 km
3903,5ad81a56-4068-40bd-b03b-2383ea8dd809,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3904,7f35bfc9-34d5-4c32-90e8-065ec4d482c2,Mercedes-Benz,E 350,23.332 €,96.850 km
3905,71c1b034-cb0b-404e-bb57-d335175c1bdb,Volkswagen,T5 Transporter,21.900 €,80.500 km
3906,6d7245f4-8670-458d-b75c-19d68644f640,Volkswagen,Golf,12.950 €,84.500 km
3907,43ff29e4-7eb7-4c5c-99c0-6bad20d324ef,Audi,A3,16.490 €,85.051 km
3908,0ad72557-dccc-48e9-b0f7-e7641927f3d6,BMW,320,14.749 €,94.505 km
3909,ff183002-bec1-4471-84bd-5136829c7519,Mercedes-Benz,E 200,9.750 €,84.000 km
3910,1f4a655d-47f2-470b-a5d5-8d13849d80ab,Audi,A4,17.990 €,96.500 km
3911,792043d5-e754-4a06-8caa-122ffab58631,Volkswagen,CC,15.500 €,91.000 km
3912,3c6ce5df-3d4a-41f0-a5ab-64034177f620,Volkswagen,Golf,16.430 €,88.000 km
3913,ebdc4624-a1af-4633-b465-493c452bd72d,Mercedes-Benz,C 350,17.450 €,95.000 km
3914,2898829f-9979-432d-addb-401d2ece834e,Volkswagen,Beetle,15.985 €,94.500 km
3915,f114b368-abd2-447b-b92e-57af740a6dbb,Volkswagen,Golf,26.990 €,99.980 km
3916,22339a9f-f39d-48b6-8423-95f3622e7ded,Volkswagen,Golf,26.990 €,74.000 km
3917,09d08013-d775-4c7b-94f5-c67615cd73a9,Volkswagen,Golf,16.430 €,88.000 km
3918,8a4f5f28-a3b8-4e42-b048-eb14d4e0bfaa,Volkswagen,Golf,16.855 €,70.716 km
3919,0d39f510-f263-4d9f-8839-cc78fd3d766a,Mercedes-Benz,E 350,23.332 €,96.850 km
3920,377a8aff-7145-4cbb-a210-c2807a2ecaa6,Volkswagen,Beetle,15.985 €,94.500 km
3921,ddc5b106-b211-4881-938e-55ce83f06c32,Audi,A4,17.990 €,96.500 km
3922,3a0a9c11-9923-451b-9179-aeb0996f60ff,BMW,530,21.990 €,91.812 km
3923,ae51901c-30ce-4821-bad5-1e7e06aa7ae7,BMW,530,21.990 €,91.812 km
3924,15c57a7f-4ae3-4914-849d-701aeb740b71,Volkswagen,Golf,12.950 €,84.500 km
3925,dad83a90-e26d-45e3-b54e-bfd5b34ebbf3,BMW,420,22.490 €,117.990 km
3926,a88d3915-5065-44e4-a1bd-adc7578aafab,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3927,2a1a50bd-bc4b-4e54-a7e9-9ff32ec0613b,Volkswagen,Caddy,15.890 €,111.418 km
3928,90b6485e-6387-4fd5-9574-d22a26f5cbae,Volkswagen,Golf,14.900 €,93.500 km
3929,8b9ab8c0-ee0b-4c7d-a5c7-e5447596b343,BMW,320,14.749 €,94.505 km
3930,0792fba8-0e5e-4019-b6c7-fe08a3f8ec19,Volkswagen,Golf,10.990 €,81.576 km
3931,7f9e33b0-25ba-4fae-948e-206cb6393b8c,Audi,A3,16.490 €,85.051 km
3932,5ddd2499-b20a-416a-a023-c7d06d6ad682,Mercedes-Benz,E 350,23.332 €,96.850 km
3933,2698acc1-99ff-4966-8297-04c99df1d0c5,Volkswagen,Golf,12.950 €,84.500 km
3934,235d0f87-2a32-44ed-a994-9536eaba267f,Audi,A3,16.490 €,85.051 km
3935,7555e2b5-3211-455a-aa86-4d7798d01426,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3936,bab6d932-6d75-4654-99e1-a24d805e7dda,Volkswagen,T5 Transporter,21.900 €,80.500 km
3937,0013252d-f766-4757-9742-5d33b52ce73c,Mercedes-Benz,E 350,23.332 €,96.850 km
3938,68706d87-6350-420c-abff-823d46b94bdf,Volkswagen,Passat Variant,15.000 €,100.000 km
3939,753ec286-672e-4215-8a8a-d316f0f74d0a,Volkswagen,CC,15.500 €,91.000 km
3940,94e6bd01-99d5-4a87-adaa-b32a6b98faba,Volkswagen,Golf,14.900 €,93.500 km
3941,334b0e6f-32d0-4286-93e4-4a25254db523,Volkswagen,Golf,12.950 €,84.500 km
3942,c3287cbb-dc4a-49ad-8ba6-c2ab1eebad6f,Volkswagen,Passat Variant,15.000 €,100.000 km
3943,c147ec4c-45e9-43aa-9693-c263109060b6,Volkswagen,Golf,12.950 €,84.500 km
3944,b898a655-2fc1-452d-a9b5-f1d05fc0d823,Volkswagen,Sharan,17.000 €,114.000 km
3945,414841fd-08ca-4a3c-9a6b-d40f2b7e2aa8,Volkswagen,T5 Transporter,21.900 €,80.500 km
3946,6e7d1231-993e-44f0-a4f1-68dd6150a6d6,Volkswagen,Golf,26.990 €,99.980 km
3947,16b9e950-0567-4006-83a0-26abedc81904,Audi,A4,17.990 €,96.500 km
3948,facbcddb-6e66-4174-bcd6-e273f23101eb,Volkswagen,Golf,16.490 €,103.000 km
3949,1f639971-8ecf-40a3-83f3-77496307582c,Volkswagen,Golf,26.990 €,99.980 km
3950,214c4643-1538-43a3-9e7e-9b2886727b9b,Volkswagen,Golf,12.950 €,84.500 km
3951,e23160fa-7cb4-4f22-9984-eb01341c1da0,Volkswagen,Golf,14.900 €,93.500 km
3952,a9c71c33-3a0d-4d74-9465-d3b01fc868ab,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3953,a86b058b-b946-482e-9575-0bac95fa0b5b,Volkswagen,Golf,14.900 €,93.500 km
3954,5f2232e1-e2f3-4ccd-87d9-f5392aec0d5a,Volkswagen,Golf,14.900 €,93.500 km
3955,619b4626-0661-4b49-8091-f95cceb0a1b8,Volkswagen,Sharan,17.000 €,114.000 km
3956,7d306a0d-8f10-481c-b33b-98586fb8d33e,Volkswagen,Golf,26.990 €,99.980 km
3957,22671ff0-243c-4646-ac72-c85a2f816485,Volkswagen,Golf,14.900 €,93.500 km
3958,dd4b193f-2f52-47f3-aa2b-0303d1c94dec,BMW,530,21.990 €,91.812 km
3959,89c7700f-ed3f-4ed7-bd4e-33c5d7d87aba,Volkswagen,Golf,16.430 €,88.000 km
3960,4304da87-5479-4267-8972-056cc08b947f,Volkswagen,Golf,14.900 €,93.500 km
3961,ee270fba-1ed2-4b0d-a4a0-70b8a07e3403,Audi,A4,17.990 €,96.500 km
3962,a836686c-0a9d-4aaf-8d93-dba7f2f94ec1,Volkswagen,Golf,12.950 €,84.500 km
3963,75b2a5ea-9fac-4b23-b450-a57f7a392d7d,Volkswagen,Sharan,17.000 €,114.000 km
3964,66aa624e-d020-40c1-adde-24ae1b7dee08,Volkswagen,Caddy,15.890 €,111.418 km
3965,b4eeee19-5cb8-4056-9caa-ef6ecab54e54,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3966,5a50d6a4-be77-4078-8e7d-fc1ace1d68ec,Volkswagen,Caddy,19.900 €,72.000 km
3967,b13c9f5e-1890-40cf-9953-db1b9632953f,Volkswagen,Golf,16.490 €,103.000 km
3968,c074b167-e2a5-40a9-bcfe-10bb4d238ed9,Volkswagen,Golf,16.430 €,88.000 km
3969,7143ff6e-2d74-4855-89a3-9dceabf2ad54,Audi,A4,17.990 €,96.500 km
3970,4c3d9ce2-b583-4b2c-aadc-96449f01d962,BMW,530,21.990 €,91.812 km
3971,b5d70128-87e7-4561-bb13-f718dc006188,Volkswagen,Golf,14.900 €,93.500 km
3972,fa5a51c0-f08a-435f-95ef-a100f0923aa8,Volkswagen,Golf,16.430 €,88.000 km
3973,e1e6b520-38a1-46f1-b968-1bcd754b887d,Volkswagen,Golf,16.430 €,88.000 km
3974,2089f832-ef6b-415a-8073-f93454bd2f67,Volkswagen,Golf,10.990 €,81.576 km
3975,dd093811-5647-4384-ace8-dd32fe3ae23b,Volkswagen,Golf,17.950 €,99.300 km
3976,e99ee87b-8ba6-4e7e-9af9-bd3824ff164d,Mercedes-Benz,E 350,23.332 €,96.850 km
3977,74bf5cbc-50fb-4ebf-ac06-101f08f7a253,Volkswagen,Golf,14.900 €,93.500 km
3978,49e06904-3d2f-46ee-94d0-2d7697ac2bc7,Volkswagen,Beetle,15.985 €,94.500 km
3979,25165541-d8b7-40ed-adc9-66f5dfceea78,Volkswagen,Sharan,17.000 €,114.000 km
3980,84691171-d5e8-4760-a9ca-dfe877940bc0,Volkswagen,Golf,16.490 €,103.000 km
3981,73969de1-9dc5-4ff2-9a61-242a0cafd775,Volkswagen,CC,15.500 €,91.000 km
3982,9dd6071f-b648-4d87-97bd-9cc511bcea1f,Volkswagen,Golf,16.430 €,88.000 km
3983,1362fcd5-aa64-48b8-9a4e-47c0e22c41e8,,,,
3984,a3b5d2d8-ca7f-4e0b-92c8-4dc8efd5248e,BMW,320,14.749 €,94.505 km
3985,ab9de46b-fbb6-433b-aa76-2ea95381bdb9,Volkswagen,Golf,26.990 €,99.980 km
3986,918cb606-e9c5-46bf-952a-832ff4c8a5fb,Volkswagen,Sharan,17.000 €,114.000 km
3987,58565bba-8493-4923-8ff5-b86dfaa64bb3,Volkswagen,Golf,10.990 €,81.576 km
3988,92f41d05-6b62-4293-b5e8-83545741c299,Audi,A3,16.490 €,85.051 km
3989,892ac440-45ef-402f-89d4-33cb6a62e1c7,Volkswagen,Golf,16.490 €,103.000 km
3990,4da6d8f9-5446-4412-b5eb-6b696570225e,BMW,530,21.990 €,91.812 km
3991,cdb722f3-8b9d-4c91-8db0-ad86c2a343b1,Mercedes-Benz,GLA 220,29.879 €,84.848 km
3992,628a9434-d6bd-44c0-938f-50283cbc571c,BMW,530,21.990 €,91.812 km
3993,c1954263-3719-4689-82c4-9487bee715ad,Volkswagen,Golf,14.900 €,93.500 km
3994,b3519e1e-ddf4-4262-85f3-41c3b30298b7,BMW,iX,85.890 €,0 km
3995,cd2ad54d-40cb-404d-86c8-2c5547b5c8f0,Volkswagen,CC,15.500 €,91.000 km
3996,231a8b0f-9d21-42a1-9285-f0c1b96f00b0,Volkswagen,Sharan,17.000 €,114.000 km
3997,64ad002f-5e9a-42ce-a781-c250228d2218,Volkswagen,Caddy,15.890 €,111.418 km
3998,ac20c385-d4c1-4da1-bbfb-6f8496dfe1a3,Volkswagen,Golf,16.490 €,103.000 km
3999,b778eac3-70d8-45c8-86cc-8fe494c41dd2,Volkswagen,Golf,10.500 €,97.000 km
4000,ba6c63fe-c4dc-4655-905d-ae6a51e66902,Volkswagen,Golf,20.980 €,80.720 km
4001,97a0e3e1-03ec-41f2-96ea-290d3d2698f2,Volkswagen,Beetle,15.985 €,94.500 km
4002,e1d49c32-1e36-4ecb-8ba0-794d3aec0939,Volkswagen,Caddy,15.890 €,111.418 km
4003,f8eaa14d-310d-4058-b6bb-6d783e991708,Volkswagen,CC,15.500 €,91.000 km
4004,41db21a9-a02f-4f09-8e9f-6bc518b54545,BMW,320,14.749 €,94.505 km
4005,d6b8197a-c4bf-4811-a090-20910accfd66,Volkswagen,CC,15.500 €,91.000 km
4006,aba54ad0-c5ab-4553-b491-e831196e5d24,BMW,328,18.780 €,104.000 km
4007,092c1043-6868-45ff-8514-d933ceddef77,Jeep,Gladiator,63.999 €,10 km
4008,ffb7b759-0d06-4507-a905-0d83dce4d2a1,Volkswagen,T5 Transporter,21.900 €,80.500 km
4009,d7837a5a-7480-4fc4-a3ca-6bd675c2e5c2,,,,
4010,31e3f6f7-c6a8-4ee9-b848-3e8254100d73,Volkswagen,Golf,16.490 €,103.000 km
