,car_id,erstzulassung,kraftstoffart,getriebe,leistung,hubraum,farbe
4073,479ede26-37c0-4f7f-9ab8-207fcbc7b1d5,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4074,a25e39c8-d4c3-4978-846a-4124f743b733,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
4075,d1043963-3fef-415e-8f73-030ee4a422cd,06/2012,Benzin,Schaltgetriebe,199 kW (271 PS),1.984 cm³,Weiß
4076,34867f85-5bb0-44f1-917c-7772c2690441,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4077,16db124d-c395-4579-8d8a-9d5a7e7e1630,07/2010,Diesel,Automatik,225 kW (306 PS),2.993 cm³,Schwarz Metallic
4078,4ad35688-e729-4197-bd87-9b6a44bc5118,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4079,d3b90b8c-1320-445f-aa20-9b0b66c8f708,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
4080,995d136c-2a7f-42d9-b1cc-a9bfd012d61b,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4081,c68cf2b4-8c24-4ae8-b345-3c295a2c5762,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4082,030df679-7744-4de6-912a-534c5fda89c1,07/2013,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Silber Metallic
4083,5e183d44-c7a1-4eff-bd6c-e6f07492dd86,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4084,6d2fbbdd-8ea9-4686-9288-e16171e6dd14,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4085,92c7c01f-baa1-4f40-b286-c16a17b03d29,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4086,3c09cf5c-a6f3-44f4-93d8-8e9c624ae940,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4087,cb21dbc2-c700-4b01-8e44-c2622239bd79,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
4088,aaa8bf6f-39c4-4895-b528-3cb615c95bc7,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4089,7e39c2f2-a216-4e6e-96a8-e756f389447f,06/2015,Benzin,Schaltgetriebe,92 kW (125 PS),1.395 cm³,Blau Metallic
4090,26479307-21a2-4aed-808e-b6e7ed905ee9,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4091,1a1df72a-feb9-4dee-af3a-d2d428b4102c,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4092,f2d44452-127e-413f-ab15-14c762d281a0,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4093,9c4c1210-1a34-40f0-9926-b5a173a12868,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4094,87273ab0-171e-4232-802d-848124a6612c,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4095,caacc4f1-0a16-41a1-b172-e43ada36dcf3,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4096,9485f888-00e0-45b6-bd35-d8dc0afae933,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4097,623be3be-dab3-41e5-98c1-dab0e65223fb,2014/11,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4098,c509909e-1d2b-446c-be6e-4b102c0ad6de,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
4099,207fa60d-f91e-4a07-9a7d-69af2e4cd3f0,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4100,771a61e8-1f68-43c4-bee7-7b80682262a8,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
4101,d235ff16-e465-467a-9a6c-e1aa5bc8284c,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4102,b4a7496b-c23b-46bf-bd4f-cbe785944ef6,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4103,96bcf495-f4a0-4666-b3f9-dfec6a83b6f6,02/2012,Benzin,Schaltgetriebe,132 kW (179 PS),1.984 cm³,Blau Metallic
4104,0c6205ff-2e16-4ac8-8f42-7621a102c331,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4105,48f849b3-1805-4d00-a05b-1187fd0d0348,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4106,56d5d45b-fa38-4ea1-9419-495de503d6d4,01/2015,Diesel,Schaltgetriebe,81 kW (110 PS),1.598 cm³,Schwarz Metallic
4107,04b1369e-4fc1-42d1-adb5-ab8e23975524,,"Hybrid (Benzin/Elektro), E10-geeignet",Automatik,92 kW (125 PS),998 cm³,Schwarz Metallic
4108,2c96e9dc-92a7-4873-af84-c17b4f0bdb0e,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
4109,f14cb0f4-c2dd-4107-9048-4aadff1e9da8,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4110,9dce738c-d3fd-430e-b6a8-045ca5f7700c,08/2013,Benzin,Automatik,162 kW (220 PS),1.984 cm³,Weiß Metallic
4111,8f9bac37-3232-413a-993d-38fbd1df26ae,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4112,e3f4569f-d27a-4a99-b318-841883c20d4a,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4113,f4035d4b-df98-4d81-a2a6-d187d018a584,2017/02,Benzin,Schaltgetriebe,77 kW (105 PS),1.197 cm³,Schwarz Metallic
4114,cd4f0747-e6f3-44c6-9636-f995a4352fc4,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4115,1eca712c-0917-4cbc-a533-f2a4c41d8146,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4116,1f71cca1-b12b-4743-ae9f-376a55787254,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4117,25dc28a0-f8fd-473c-9a75-abc754e2b335,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4118,dacd0b6b-fdc2-4259-ac0d-c679b4d94aed,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4119,bc5dfbfc-5cb4-4b26-b135-eee5bfce0e96,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4120,4ab9d23f-744d-4b1e-9260-f7052dd112f2,01/2014,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Schwarz Metallic
4121,f911576e-1dfb-4c18-b1c4-272d60c0321a,01/2022,Elektro,Automatik,60 kW (82 PS),,Weiß Metallic
4122,7300cb49-a620-41c2-a00b-d54c046a2bec,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4123,ef46b1b2-e4fe-4a79-b113-c96016a286e9,12/2014,Diesel,Schaltgetriebe,110 kW (150 PS),1.968 cm³,Weiß
4124,f2a9e7ab-10c5-470e-87cb-397c31d19391,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
4125,99bdcb75-5882-4fec-a243-eac2e527fc05,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4126,72d2343e-f033-4756-a912-c90e016d245f,07/2013,"Benzin, E10-geeignet",Schaltgetriebe,90 kW (122 PS),1.390 cm³,Weiß
4127,0013252d-f766-4757-9742-5d33b52ce73c,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4128,d73848c4-8133-412e-bbbf-4a52f78ac3f8,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4129,08a40595-ea5c-4f7e-8596-6670c5bba5dc,11/2018,Diesel,Schaltgetriebe,96 kW (131 PS),1.499 cm³,Weiß
4130,b18ff123-5f64-45ca-8a8d-8e5787cd6b8b,,,,,,
4131,6b491639-6c2b-4ea5-a5bd-2e69bf578dd6,,,,,,
4132,410f781b-c3cb-4985-86e5-100dcbf4ba0a,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4133,96165109-ee6e-44d4-99a7-edcda8baf0a5,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4134,c1a00b07-f04f-4390-ab09-43e52bc82624,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
4135,57652c94-3dad-441d-8357-c5d98375a40f,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4136,905dcc5f-8d4d-4e00-8239-2b6b258fc1c1,2016/02,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4137,8e3d4830-2cfe-41f0-97d4-34483b230588,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4138,58a5252d-8592-4d87-899f-5af51762ac82,12/2014,Benzin,Automatik,169 kW (230 PS),1.984 cm³,Grau Metallic
4139,994c3179-7741-48df-b002-a2282e9bc726,09/2015,Diesel,Automatik,135 kW (184 PS),1.968 cm³,Grau Metallic
4140,a0f0bbd0-242a-4e4c-8b07-bca5634b0bf3,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
4141,80335120-6b33-44da-9070-869863d3988d,06/2016,Diesel,Schaltgetriebe,110 kW (150 PS),1.968 cm³,Weiß Metallic
4142,265c9e45-0b07-421c-b5b3-e5a036d5ab7a,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4143,b8c0f28a-cfb7-4250-bff0-5e69e9c52556,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4144,88b10382-602b-413f-a076-c5b4f446e31a,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4145,1e7ec396-e28e-4c15-90c6-9f37d1128026,11/2009,Diesel,Schaltgetriebe,125 kW (170 PS),1.968 cm³,Rot
4146,99a4f636-e9c3-4c50-b880-7bdfb34dfb4f,11/2012,Diesel,Schaltgetriebe,120 kW (163 PS),1.995 cm³,Braun Metallic
4147,1dd7cab9-f299-4dd7-b5dd-a31e521e868e,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
4148,3604ed72-e5ad-4d0f-ad84-911001c82ba8,11/2017,"Diesel, Biodiesel geeignet",Schaltgetriebe,110 kW (150 PS),1.968 cm³,Weiß Metallic
4149,b898a655-2fc1-452d-a9b5-f1d05fc0d823,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4150,58b0eec2-8c6b-43be-aa33-d8633e142a3f,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4151,f50fc9ba-e44e-4227-8add-fd7ca974b005,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4152,d0c81afc-2932-4fe6-b517-df979d5a1e59,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4153,9ff43832-f3cb-48e5-b494-e52b5445d556,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4154,bb22979c-889c-4bac-910d-a4a89c1abd1b,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4155,d7c06bcb-0d9b-4282-9665-7b1ea4c1bf8e,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4156,71f1c663-687d-421f-823d-8fa2c5a63991,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4157,6f56b3db-56cc-4fc6-9fea-6f8adbc5e07f,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4158,1b638cb0-1185-4b8f-aa1a-1b433d7cfa5f,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4159,eae7ad82-feb9-42e4-ae29-f2706284db04,06/2014,Diesel,Schaltgetriebe,81 kW (110 PS),1.598 cm³,Grau Metallic
4160,f855f655-8a26-44e2-9726-1b4546c66ceb,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4161,d35c17cc-89f6-40a4-b456-e045cbd1a8cd,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4162,7aec0697-50ad-463e-9570-a817b50814af,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4163,ad02f2cb-52bd-45c5-9573-17c6bee2328f,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
4164,00599e36-716d-4c4c-90ab-8692acb942f3,04/2018,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Blau Metallic
4165,b81be5cd-4e83-41a8-ae51-ab8349f47b49,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4166,56ef0879-895a-4c45-9f78-941d3763c348,08/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Grau Metallic
4167,802607e6-6bc1-4a1a-b17d-a05b84517f48,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4168,ef49f046-1d6d-4cd0-92e0-031383185237,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4169,675f1857-54f9-4e40-9237-7184bb7930fb,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4170,a39b3b15-969c-4a52-822d-583951f59589,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4171,73f80fae-5dc9-4f1c-9c21-00675ffb67da,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4172,55410532-012b-469c-841b-0f13f4a4a9b8,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4173,62927a6d-17f6-44a9-997f-2a69108917c7,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4174,6143d165-208d-4716-aa7d-7e3840999af3,,,,,,
4175,7b310f49-393a-4c61-85e4-8021c00be2ce,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4176,d694b667-eb06-47f8-a360-37429d5e899e,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4177,f9325676-55b5-4a64-8356-c6fc6cc54530,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4178,9e5d751a-f25a-41b9-90cb-4a58ec2b342b,12/2015,Diesel,Schaltgetriebe,81 kW (110 PS),1.598 cm³,Schwarz Metallic
4179,ef4b976e-9127-4c3a-986f-4446655b06b5,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4180,64e29e29-6f7d-4714-9395-5505cb115c5c,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4181,660d17b9-5a21-44b4-97ae-1096a728b5ef,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4182,e1e2d2db-a5da-4afa-af1d-f2044b8e3697,01/2016,Benzin,Automatik,169 kW (230 PS),1.984 cm³,Weiß
4183,a8293b6a-9ca2-4cc2-bcce-dd36131aeea0,10/2013,Benzin,Schaltgetriebe,222 kW (302 PS),1.984 cm³,Grau Metallic
4184,8f35ac0f-9b7b-45c2-b073-2d7c1b28c9a8,05/2011,Diesel,Automatik,180 kW (245 PS),2.993 cm³,Grau Metallic
4185,3f0cb7ab-7a1d-4914-b0f4-deb9aa480b8b,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4186,94330ba9-c4ce-440c-bb93-a0d90b1bd397,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
4187,06a814c5-31c7-4c45-94bc-7b186684719b,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4188,d072b74c-f940-48a5-a3a2-8c54d1588446,04/2012,Benzin,Automatik,199 kW (271 PS),1.984 cm³,Rot
4189,5ff3b08b-8c73-4403-909a-32c39243265b,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4190,a977ee62-c8ff-4fe3-b8a6-e2fd2911d919,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4191,10865bc2-e09d-4fbd-a119-c1160bfa035d,10/2011,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Schwarz Metallic
4192,23fe000d-1da9-467a-9d0f-1576267ff396,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4193,3d4807e9-8b66-4d1b-8af7-322a715fdef6,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4194,9fbd2de3-63a0-4363-818a-917c90922040,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4195,fe215023-64de-4930-9d32-795f8d685821,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4196,30cd31b9-44f2-435d-8547-b3ebbaf10841,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4197,41a9c32b-7f90-4d86-9a0c-1552209b3212,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4198,22a88e0d-7e54-434a-ba9d-dc01cf0c4506,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4199,8f9efa0f-96fa-449a-ae03-9af9896f3705,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4200,f28ce110-f450-4d4c-842b-6191ccb09875,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4201,1b92c136-981a-42e2-bea1-0c130f531d80,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4202,f8a2b55a-955e-467a-a03a-a6ba4cc81cec,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4203,c9f227a8-7b05-4258-8c40-42df3fdd6796,06/2020,"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,115 kW (156 PS),1.400 cm³,Braun Metallic
4204,387e8d9e-d1bb-4a47-9108-93abef2f4d35,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4205,004da2c2-4d54-42d7-b1cf-dc3c3b6d2ce7,01/2021,Benzin,Automatik,145 kW (197 PS),1.991 cm³,Schwarz Metallic
4206,b504243a-0e4f-4307-b82b-3501cea606e5,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4207,e8f98745-1dfa-4adc-8f7e-d7cb43404add,03/2020,Diesel,Automatik,140 kW (190 PS),1.968 cm³,Weiß Metallic
4208,00190e05-99a4-4b08-b628-c2b10b9cdf88,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4209,d7c22b02-0dab-445e-bdea-a747643ff3b4,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4210,46e3391b-abcc-4964-8c23-3cd152223667,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4211,ddc72f5b-3fb8-4152-a22a-b29105ce68f8,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4212,081901c8-a2a6-4863-af19-b043d22a9132,02/2008,Benzin,Automatik,147 kW (200 PS),1.984 cm³,Schwarz Metallic
4213,b362b3c6-797b-4fc0-8c8b-97fc472838d8,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4214,3c17d0f4-0168-40f1-a8bb-0bf1962847d5,06/2011,Benzin,Schaltgetriebe,135 kW (184 PS),1.796 cm³,Schwarz Metallic
4215,29a67077-1f7d-49d5-983a-eb0ea6635fbf,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4216,e470bea6-bac3-43e1-9b76-222e57f3de2a,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4217,88b008ed-9f63-4524-8f77-e810ebdd17db,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4218,9ff80441-1ba5-437c-bb73-0bdfbe04dfd0,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4219,98cdef0c-3502-4691-9e7d-133afaf7dc9c,07/2015,"Benzin, E10-geeignet",Automatik,245 kW (333 PS),2.995 cm³,Weiß Metallic
4220,460811e2-bd67-4333-bed0-653da130157f,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4221,1df6fc1b-b0af-4d2d-aec5-c909f5a1e91a,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4222,55175a2f-679c-461a-89d0-e2aad91859c8,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4223,d7ec994d-e965-4a64-87a2-6b765d397fb1,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4224,40658026-e96b-4cfb-a36c-b37f07f78d35,09/2020,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Silber Metallic
4225,41db21a9-a02f-4f09-8e9f-6bc518b54545,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4226,4d658de0-86e1-433d-8acf-7e57b5ad7a96,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4227,923c1fa5-89b0-473b-bf35-d6adca7b25c2,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4228,bd465ca1-b423-4a32-962c-be866e6d8fe7,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
4229,e6d3e8ca-905f-409c-8165-d11380d331d9,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
4230,41bcca19-6eda-446a-a5a3-758230e610fc,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
4231,82eb69bc-b4ec-4f4e-837e-2dfa649d22d7,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4232,db9a2376-03d9-463b-b8a2-a6b610a79bfa,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
4233,f3fc5658-818d-477d-98dc-8128757829f3,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
4234,849abadd-b258-4d33-b138-e3f456482f05,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4235,2343cd05-c173-4b58-9c72-0bf333c2ddfd,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4236,5c0d9f9b-8f7e-4787-98e8-02c768d5bb3c,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4237,2c028dbe-8f50-431f-8b7e-966614ddbb2d,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4238,d6cb2a8a-e229-4c54-a97a-535248b10c22,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4239,c6e05764-7d64-462e-b6f3-c1fef064a34d,03/2011,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Schwarz
4240,12584058-50fd-4cbd-9a06-93f99f07c3f3,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4241,0801703d-0387-44b5-9376-ee74de46eced,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4242,c955fb6e-af80-42ff-9a83-a2b2fbaf4f7f,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4243,7bae1fde-f097-4f8e-ad91-5091928d9d0b,,,,,,
4244,88d3cc0e-37b7-40bb-bb62-2e808f69dc0a,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
4245,9a21d68d-1366-4f3f-986b-8201ace036ca,04/2011,Benzin,Automatik,135 kW (184 PS),1.796 cm³,Weiß Metallic
4246,7d1c6951-e87e-48af-b585-ebd573877531,11/2010,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4247,4b8fb0fa-87ec-4536-b5f3-13ce960ff90b,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
4248,71c1b034-cb0b-404e-bb57-d335175c1bdb,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
4249,aa4f8db8-c470-49f0-a8f3-dddf038c904d,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4250,4ba9f982-9955-4dfd-86c8-ad80d7b7506b,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
4251,4207f16d-a5fa-4ee0-938b-229fd52fe818,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
4252,247e017d-5d51-440b-9287-7ec49d3f2419,04/2011,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4253,f7bf7400-da61-46d2-8825-e7e16c19d79e,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
4254,928ca576-457c-4d0c-9eb3-f7b133cb4e23,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
4255,76c2ef6c-693b-4e8a-9348-4b1df885e9a8,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4256,4ad7e111-bec2-46d8-a15c-5cf76285ce0d,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4257,fa1bca0e-4556-48bf-a9d5-4f7e3e8fe179,,,,,,
4258,2da59b13-cad7-412e-a454-29a401fe367e,,,,,,
4259,2daffe33-eaad-454d-85fa-6e2d3422fb17,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
4260,8da97a45-dc5e-4f00-adfc-197dc2b3ec37,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
4261,573de6e5-a99b-435a-bd99-25aa68bf823c,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
4262,fc0077ac-67d2-4ac3-8a44-706094f0c978,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
4263,660af458-0699-4b20-97a7-ea47e6d05003,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
4264,8d893e53-b613-4e50-838d-1028e443f98b,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
